"","Date","Id","Site","School","Opp","H1","Opp.H1","H2","Opp.H2","Final","Opp.Final","Conference","Opp.Conf","WWt","WWt.game"
"6611",2019-01-19,17,"away","Stony Brook","Maine",17,33,47,28,64,61,"AE","AE",0.401916322942197,0.107482565439851
"6612",2019-01-19,17,"home","Maine","Stony Brook",33,17,28,47,61,64,"AE","AE",0.543955593140722,0.107482565439851
"6613",2019-01-19,18,"away","UIC","Green Bay",44,42,41,48,85,90,"Horizon","Horizon",0.303719301531141,0.35811992020903
"6614",2019-01-19,18,"home","Green Bay","UIC",42,44,48,41,90,85,"Horizon","Horizon",0.799539253953633,0.35811992020903
"6615",2019-01-19,19,"away","Fla. Atlantic","Western Ky.",40,34,26,38,66,72,"C-USA","C-USA",0.292800164964947,0.327209028387347
"6616",2019-01-19,19,"home","Western Ky.","Fla. Atlantic",34,40,38,26,72,66,"C-USA","C-USA",0.753246868923663,0.327209028387347
"6617",2019-01-19,20,"away","Pittsburgh","Syracuse",25,28,38,46,63,74,"ACC","ACC",0.103158046398911,0.602498152574898
"6618",2019-01-19,20,"home","Syracuse","Pittsburgh",28,25,46,38,74,63,"ACC","ACC",0.953343675061466,0.602498152574898
"6619",2019-01-19,21,"away","Alabama","Tennessee",32,44,36,27,68,71,"SEC","SEC",0.116516473659392,0.570951744332939
"6620",2019-01-19,21,"home","Tennessee","Alabama",44,32,27,36,71,68,"SEC","SEC",0.92299678412749,0.570951744332939
"6621",2019-01-19,22,"away","Niagara","Quinnipiac",35,37,40,35,75,72,"MAAC","MAAC",0.765735091039292,0.301263830948506
"6622",2019-01-19,22,"home","Quinnipiac","Niagara",37,35,35,40,72,75,"MAAC","MAAC",0.35806777241194,0.301263830948506
"6623",2019-01-19,23,"away","Oakland","Detroit Mercy",39,33,40,40,79,73,"Horizon","Horizon",0.907520804492789,0.544022062446727
"6624",2019-01-19,23,"home","Detroit Mercy","Oakland",33,39,40,40,73,79,"Horizon","Horizon",0.139601889108253,0.544022062446727
"6625",2019-01-19,24,"away","Lafayette","American",33,28,36,41,84,79,"Patriot","Patriot",0.848193484316174,0.42778957722333
"6626",2019-01-19,24,"home","American","Lafayette",28,33,41,36,79,84,"Patriot","Patriot",0.251473905070961,0.42778957722333
"6627",2019-01-19,25,"away","NC State","Notre Dame",37,35,40,38,77,73,"ACC","ACC",0.83475002158315,0.42418152224145
"6628",2019-01-19,25,"home","Notre Dame","NC State",35,37,38,40,73,77,"ACC","ACC",0.239476705722589,0.42418152224145
"6629",2019-01-19,26,"away","James Madison","Drexel",31,33,37,40,68,73,"CAA","CAA",0.23192888112162,0.453674926153576
"6630",2019-01-19,26,"home","Drexel","James Madison",33,31,40,37,73,68,"CAA","CAA",0.866003844028648,0.453674926153576
"6631",2019-01-19,27,"away","Illinois St.","Evansville",35,30,43,40,78,70,"MVC","MVC",0.929994623628012,0.570919639821801
"6632",2019-01-19,27,"home","Evansville","Illinois St.",30,35,40,43,70,78,"MVC","MVC",0.124428623581003,0.570919639821801
"6633",2019-01-19,28,"away","Appalachian St.","Coastal Caro.",32,43,40,46,72,89,"Sun Belt","Sun Belt",0.0202089092261596,0.687341929813976
"6634",2019-01-19,28,"home","Coastal Caro.","Appalachian St.",43,32,46,40,89,72,"Sun Belt","Sun Belt",0.992178258047274,0.687341929813976
"6635",2019-01-19,29,"away","Indiana","Purdue",26,33,29,37,55,70,"Big Ten","Big Ten",0.0311224545919743,0.676746061818573
"6636",2019-01-19,29,"home","Purdue","Indiana",33,26,37,29,70,55,"Big Ten","Big Ten",0.987994958579586,0.676746061818573
"6637",2019-01-19,30,"away","Cincinnati","Wichita St.",24,23,42,32,66,55,"AAC","AAC",0.945288595865334,0.590179086086946
"6638",2019-01-19,30,"home","Wichita St.","Cincinnati",23,24,32,42,55,66,"AAC","AAC",0.112663686124446,0.590179086086946
"6639",2019-01-19,31,"away","UMass Lowell","Hartford",34,38,42,35,76,73,"AE","AE",0.728783549765627,0.253197585126319
"6640",2019-01-19,31,"home","Hartford","UMass Lowell",38,34,35,42,73,76,"AE","AE",0.391523714709443,0.253197585126319
"6641",2019-01-19,32,"away","Rhode Island","La Salle",31,33,47,34,78,67,"A10","A10",0.896296422928516,0.528436787556792
"6642",2019-01-19,32,"home","La Salle","Rhode Island",33,31,34,47,67,78,"A10","A10",0.150436581408459,0.528436787556792
"6643",2019-01-19,33,"away","Navy","Army West Point",36,35,25,37,61,72,"Patriot","Patriot",0.137858145796293,0.555013937609822
"6644",2019-01-19,33,"home","Army West Point","Navy",35,36,37,25,72,61,"Patriot","Patriot",0.920587384945222,0.555013937609822
"6645",2019-01-19,34,"away","Mercer","Samford",45,34,48,53,93,87,"SoCon","SoCon",0.934680982194583,0.589737982159239
"6646",2019-01-19,34,"home","Samford","Mercer",34,45,53,48,87,93,"SoCon","SoCon",0.101448458390129,0.589737982159239
"6647",2019-01-19,35,"away","North Dakota","North Dakota St.",34,35,31,32,65,67,"Summit","Summit",0.321723588783739,0.342824126486879
"6648",2019-01-19,35,"home","North Dakota St.","North Dakota",35,34,32,31,67,65,"Summit","Summit",0.792824013539433,0.342824126486879
"6649",2019-01-19,36,"away","Louisiana","La.-Monroe",39,53,56,46,95,99,"Sun Belt","Sun Belt",0.0913312759388768,0.589011756615964
"6650",2019-01-19,36,"home","La.-Monroe","Louisiana",53,39,46,56,99,95,"Sun Belt","Sun Belt",0.924175345118122,0.589011756615964
"6651",2019-01-19,37,"away","Little Rock","UT Arlington",38,49,35,33,73,82,"Sun Belt","Sun Belt",0.0758994499086754,0.628934013201412
"6652",2019-01-19,37,"home","UT Arlington","Little Rock",49,38,33,35,82,73,"Sun Belt","Sun Belt",0.964431605700849,0.628934013201412
"6653",2019-01-19,38,"away","Stanford","Washington St.",39,35,39,31,78,66,"Pac-12","Pac-12",0.952690523798045,0.624319890783469
"6654",2019-01-19,38,"home","Washington St.","Stanford",35,39,31,39,66,78,"Pac-12","Pac-12",0.0700620792587212,0.624319890783469
"6655",2019-01-19,39,"away","UNI","Valparaiso",30,36,36,39,66,75,"MVC","MVC",0.100054546823004,0.60096854258216
"6656",2019-01-19,39,"home","Valparaiso","UNI",36,30,39,36,75,66,"MVC","MVC",0.948560836070619,0.60096854258216
"6657",2019-01-19,40,"away","Georgia St.","Troy",34,36,41,41,75,77,"Sun Belt","Sun Belt",0.290156214151089,0.362133829023706
"6658",2019-01-19,40,"home","Troy","Georgia St.",36,34,41,41,77,75,"Sun Belt","Sun Belt",0.795138095921159,0.362133829023706
"6659",2019-01-19,41,"away","Loyola Chicago","Indiana St.",36,30,39,37,75,67,"MVC","MVC",0.934474198578086,0.588930696964097
"6660",2019-01-19,41,"home","Indiana St.","Loyola Chicago",30,36,37,39,67,75,"MVC","MVC",0.102417886976103,0.588930696964097
"6661",2019-01-19,42,"away","Saint Francis (PA)","Central Conn. St.",34,39,46,30,80,69,"NEC","NEC",0.869664026149001,0.48553197123163
"6662",2019-01-19,42,"home","Central Conn. St.","Saint Francis (PA)",39,34,30,46,69,80,"NEC","NEC",0.185214671785067,0.48553197123163
"6663",2019-01-19,43,"away","Akron","Miami (OH)",30,30,31,38,61,68,"MAC","MAC",0.208385239639205,0.475895505982484
"6664",2019-01-19,43,"home","Miami (OH)","Akron",30,30,38,31,68,61,"MAC","MAC",0.876081592415849,0.475895505982484
"6665",2019-01-19,44,"away","Missouri","Texas A&M",36,21,30,22,66,43,"SEC","SEC",0.999787018500158,0.706352039704329
"6666",2019-01-19,44,"home","Texas A&M","Missouri",21,36,22,30,43,66,"SEC","SEC",0.000854590191206402,0.706352039704329
"6667",2019-01-19,45,"away","Yale","Brown",37,33,33,34,70,67,"Ivy","Ivy",0.856186269403927,0.437621140694556
"6668",2019-01-19,45,"home","Brown","Yale",33,37,34,33,67,70,"Ivy","Ivy",0.245748934572699,0.437621140694556
"6669",2019-01-19,46,"away","TCU","Kansas St.",30,37,25,28,55,65,"Big 12","Big 12",0.0666887658035704,0.635520077709184
"6670",2019-01-19,46,"home","Kansas St.","TCU",37,30,28,25,65,55,"Big 12","Big 12",0.964894766039212,0.635520077709184
"6671",2019-01-19,47,"away","UCLA","Southern California",33,36,34,44,67,80,"Pac-12","Pac-12",0.081538450582486,0.621969477819128
"6672",2019-01-19,47,"home","Southern California","UCLA",36,33,44,34,80,67,"Pac-12","Pac-12",0.96014776213483,0.621969477819128
"6673",2019-01-19,48,"away","Columbia","Cornell",25,39,34,21,59,60,"Ivy","Ivy",0.0978819593216064,0.583400890432767
"6674",2019-01-19,48,"home","Cornell","Columbia",39,25,21,34,60,59,"Ivy","Ivy",0.922679169487586,0.583400890432767
"6675",2019-01-19,49,"away","Louisville","Georgia Tech",43,16,36,35,79,51,"ACC","ACC",0.999989465415051,0.707091648143632
"6676",2019-01-19,49,"home","Georgia Tech","Louisville",16,43,35,36,51,79,"ACC","ACC",1.08667696368987e-05,0.707091648143632
"6677",2019-01-19,50,"away","Elon","William & Mary",36,36,40,35,76,71,"CAA","CAA",0.836346430564878,0.408978315252571
"6678",2019-01-19,50,"home","William & Mary","Elon",36,36,35,40,71,76,"CAA","CAA",0.267332122988374,0.408978315252571
"6679",2019-01-19,51,"away","Jacksonville","NJIT",21,37,53,40,74,77,"ASUN","ASUN",0.0507015129945742,0.638694275477696
"6680",2019-01-19,51,"home","NJIT","Jacksonville",37,21,40,53,77,74,"ASUN","ASUN",0.95393969544711,0.638694275477696
"6681",2019-01-19,52,"away","Coppin St.","N.C. Central",28,28,36,32,64,60,"MEAC","MEAC",0.815320525574494,0.393528062385877
"6682",2019-01-19,52,"home","N.C. Central","Coppin St.",28,28,32,36,60,64,"MEAC","MEAC",0.264548726831629,0.393528062385877
"6683",2019-01-19,53,"away","Sacramento St.","Southern Utah",18,41,53,35,71,76,"Big Sky","Big Sky",0.0106745603312335,0.689586552316277
"6684",2019-01-19,53,"home","Southern Utah","Sacramento St.",41,18,35,53,76,71,"Big Sky","Big Sky",0.985891168090569,0.689586552316277
"6685",2019-01-19,54,"away","SFA","Incarnate Word",40,36,34,35,74,71,"Southland","Southland",0.852379192752956,0.432554007332512
"6686",2019-01-19,54,"home","Incarnate Word","SFA",36,40,35,34,71,74,"Southland","Southland",0.249137739438172,0.432554007332512
"6687",2019-01-19,55,"away","UNC Greensboro","ETSU",36,28,39,40,75,68,"SoCon","SoCon",0.943658413408505,0.593821791134531
"6688",2019-01-19,55,"home","ETSU","UNC Greensboro",28,36,40,39,68,75,"SoCon","SoCon",0.105295639955585,0.593821791134531
"6689",2019-01-19,56,"away","UMES","Florida A&M",31,26,21,26,60,58,"MEAC","MEAC",0.800488554556884,0.365258197829627
"6690",2019-01-19,56,"home","Florida A&M","UMES",26,31,26,21,58,60,"MEAC","MEAC",0.292346009761283,0.365258197829627
"6691",2019-01-19,57,"away","Robert Morris","Bryant",36,25,43,40,79,65,"NEC","NEC",0.988416386688933,0.682825671152222
"6692",2019-01-19,57,"home","Bryant","Robert Morris",25,36,40,43,65,79,"NEC","NEC",0.0228204421832288,0.682825671152222
"6693",2019-01-19,58,"away","Southern Miss.","Old Dominion",29,40,31,38,60,78,"C-USA","C-USA",0.0101889436843852,0.696392525619863
"6694",2019-01-19,58,"home","Old Dominion","Southern Miss.",40,29,38,31,78,60,"C-USA","C-USA",0.995022907399438,0.696392525619863
"6695",2019-01-19,59,"away","Morgan St.","N.C. A&T",23,25,30,32,53,57,"MEAC","MEAC",0.22196621957701,0.449310970424234
"6696",2019-01-19,59,"home","N.C. A&T","Morgan St.",25,23,32,30,57,53,"MEAC","MEAC",0.852955471819417,0.449310970424234
"6697",2019-01-19,60,"away","Wake Forest","Virginia Tech",32,42,39,45,71,87,"ACC","ACC",0.0200918762291302,0.684113421308114
"6698",2019-01-19,60,"home","Virginia Tech","Wake Forest",42,32,45,39,87,71,"ACC","ACC",0.987544219484363,0.684113421308114
"6699",2019-01-19,61,"away","Longwood","Presbyterian",27,34,37,37,64,71,"Big South","Big South",0.125023538385085,0.580806621752728
"6700",2019-01-19,61,"home","Presbyterian","Longwood",34,27,37,37,71,64,"Big South","Big South",0.943541413068244,0.580806621752728
"6701",2019-01-19,62,"away","Sacred Heart","St. Francis Brooklyn",30,41,55,51,85,92,"NEC","NEC",0.0935704695355227,0.607387536709614
"6702",2019-01-19,62,"home","St. Francis Brooklyn","Sacred Heart",41,30,51,55,92,85,"NEC","NEC",0.951369755872719,0.607387536709614
"6703",2019-01-19,63,"away","Portland St.","Northern Ariz.",31,37,44,45,75,82,"Big Sky","Big Sky",0.136425451739269,0.55979702436507
"6704",2019-01-19,63,"home","Northern Ariz.","Portland St.",37,31,45,44,82,75,"Big Sky","Big Sky",0.925659789438693,0.55979702436507
"6705",2019-01-19,64,"away","Howard","South Carolina St.",32,27,25,30,71,67,"MEAC","MEAC",0.831666622374129,0.416047579547281
"6706",2019-01-19,64,"home","South Carolina St.","Howard",27,32,30,25,67,71,"MEAC","MEAC",0.248817118317971,0.416047579547281
"6707",2019-01-19,65,"away","Col. of Charleston","Hofstra",34,42,38,44,72,86,"CAA","CAA",0.0369111851760234,0.664567849626926
"6708",2019-01-19,65,"home","Hofstra","Col. of Charleston",42,34,44,38,86,72,"CAA","CAA",0.976654147514402,0.664567849626926
"6709",2019-01-19,66,"away","UNCW","Northeastern",38,40,33,48,71,88,"CAA","CAA",0.0475830813857459,0.65017356235537
"6710",2019-01-19,66,"home","Northeastern","UNCW",40,38,48,33,88,71,"CAA","CAA",0.966952452544642,0.65017356235537
"6711",2019-01-19,67,"away","Southeastern La.","McNeese",30,29,44,42,74,71,"Southland","Southland",0.825859486216144,0.372392636538947
"6712",2019-01-19,67,"home","McNeese","Southeastern La.",29,30,42,44,71,74,"Southland","Southland",0.319744983450172,0.372392636538947
"6713",2019-01-19,68,"away","SMU","Memphis",23,40,38,43,61,83,"AAC","AAC",0.00150033427505798,0.705538442161504
"6714",2019-01-19,68,"home","Memphis","SMU",40,23,43,38,83,61,"AAC","AAC",0.999282061203688,0.705538442161504
"6715",2019-01-19,69,"away","Louisiana Tech","Charlotte",20,23,20,32,40,55,"C-USA","C-USA",0.0318559403860347,0.674255631895928
"6716",2019-01-19,69,"home","Charlotte","Louisiana Tech",23,20,32,20,55,40,"C-USA","C-USA",0.985244058790556,0.674255631895928
"6717",2019-01-19,70,"away","Pepperdine","Loyola Marymount",30,31,40,43,70,74,"WCC","WCC",0.267318024378159,0.406716285202128
"6718",2019-01-19,70,"home","Loyola Marymount","Pepperdine",31,30,43,40,74,70,"WCC","WCC",0.833582425900011,0.406716285202128
"6719",2019-01-19,71,"away","Stetson","North Ala.",27,32,35,31,62,63,"ASUN","ASUN",0.288196143290574,0.403450915471463
"6720",2019-01-19,71,"home","North Ala.","Stetson",32,27,31,35,63,62,"ASUN","ASUN",0.843382829328687,0.403450915471463
"6721",2019-01-19,72,"away","Ga. Southern","South Alabama",37,42,39,34,88,86,"Sun Belt","Sun Belt",0.722867790745502,0.256619815680369
"6722",2019-01-19,72,"home","South Alabama","Ga. Southern",42,37,34,39,86,88,"Sun Belt","Sun Belt",0.372784915799871,0.256619815680369
"6723",2019-01-19,73,"away","Austin Peay","Eastern Ill.",37,43,46,42,83,85,"OVC","OVC",0.2217624720994,0.440150292910192
"6724",2019-01-19,73,"home","Eastern Ill.","Austin Peay",43,37,42,46,85,83,"OVC","OVC",0.841051548034444,0.440150292910192
"6725",2019-01-19,74,"away","St. John's (NY)","Butler",27,39,44,41,71,80,"Big East","Big East",0.0501258450897211,0.652015087790289
"6726",2019-01-19,74,"home","Butler","St. John's (NY)",39,27,41,44,80,71,"Big East","Big East",0.971950123900758,0.652015087790289
"6727",2019-01-19,75,"away","Dayton","St. Bonaventure",31,34,38,35,89,86,"A10","A10",0.825347688235978,0.384374919284575
"6728",2019-01-19,75,"home","St. Bonaventure","Dayton",34,31,35,38,86,89,"A10","A10",0.295322301325894,0.384374919284575
"6729",2019-01-19,76,"away","Radford","UNC Asheville",31,22,40,41,71,63,"Big South","Big South",0.959668295313869,0.627690430891976
"6730",2019-01-19,76,"home","UNC Asheville","Radford",22,31,41,40,63,71,"Big South","Big South",0.0725654022934082,0.627690430891976
"6731",2019-01-19,77,"away","Winthrop","USC Upstate",39,47,43,25,82,72,"Big South","Big South",0.798089160127622,0.416441215413818
"6732",2019-01-19,77,"home","USC Upstate","Winthrop",47,39,25,43,72,82,"Big South","Big South",0.209197423481588,0.416441215413818
"6733",2019-01-19,78,"away","Ball St.","Central Mich.",41,35,42,37,83,72,"MAC","MAC",0.956892063065654,0.618963369813288
"6734",2019-01-19,78,"home","Central Mich.","Ball St.",35,41,37,42,72,83,"MAC","MAC",0.0824292923608844,0.618963369813288
"6735",2019-01-19,79,"away","FGCU","Kennesaw St.",40,28,32,31,72,59,"ASUN","ASUN",0.988920343778076,0.682463808163564
"6736",2019-01-19,79,"home","Kennesaw St.","FGCU",28,40,31,32,59,72,"ASUN","ASUN",0.0238553298701729,0.682463808163564
"6737",2019-01-19,80,"away","Fairleigh Dickinson","LIU Brooklyn",37,31,40,48,77,79,"NEC","NEC",0.428792402954559,0.164426509845026
"6738",2019-01-19,80,"home","LIU Brooklyn","Fairleigh Dickinson",31,37,48,40,79,77,"NEC","NEC",0.648207811072259,0.164426509845026
"6739",2019-01-19,81,"away","The Citadel","Chattanooga",32,41,39,32,71,73,"SoCon","SoCon",0.179118621384463,0.497608648572309
"6740",2019-01-19,81,"home","Chattanooga","The Citadel",41,32,32,39,73,71,"SoCon","SoCon",0.880328158294587,0.497608648572309
"6741",2019-01-19,82,"away","Arkansas St.","Texas St.",32,32,32,45,64,77,"Sun Belt","Sun Belt",0.0950805144503737,0.595818354177011
"6742",2019-01-19,82,"home","Texas St.","Arkansas St.",32,32,45,32,77,64,"Sun Belt","Sun Belt",0.937080909439463,0.595818354177011
"6743",2019-01-19,83,"away","Kentucky","Auburn",35,27,47,53,82,80,"SEC","SEC",0.87228500306887,0.496316523029076
"6744",2019-01-19,83,"home","Auburn","Kentucky",27,35,53,47,80,82,"SEC","SEC",0.171771470585382,0.496316523029076
"6745",2019-01-19,84,"away","Nicholls St.","Central Ark.",28,30,40,44,68,74,"Southland","Southland",0.187550404502695,0.487412941716877
"6746",2019-01-19,84,"home","Central Ark.","Nicholls St.",30,28,44,40,74,68,"Southland","Southland",0.874094407906173,0.487412941716877
"6747",2019-01-19,85,"away","California","Washington",28,29,24,42,52,71,"Pac-12","Pac-12",0.024825921154362,0.676962520391599
"6748",2019-01-19,85,"home","Washington","California",29,28,42,24,71,52,"Pac-12","Pac-12",0.982169937686025,0.676962520391599
"6749",2019-01-19,86,"away","Penn","Temple",35,25,42,45,77,70,"Ivy","AAC",0.954705945937343,0.61855819178765
"6750",2019-01-19,86,"home","Temple","Penn",25,35,45,42,70,77,"AAC","Ivy",0.0806472375710002,0.61855819178765
"6751",2019-01-19,87,"away","Montana St.","Eastern Wash.",42,45,39,40,81,85,"Big Sky","Big Sky",0.242814764934686,0.431708497584886
"6752",2019-01-19,87,"home","Eastern Wash.","Montana St.",45,42,40,39,85,81,"Big Sky","Big Sky",0.846739068683353,0.431708497584886
"6753",2019-01-19,88,"away","Fresno St.","Boise St.",22,28,41,25,63,53,"MWC","MWC",0.828906805050477,0.461839780603359
"6754",2019-01-19,88,"home","Boise St.","Fresno St.",28,22,25,41,53,63,"MWC","MWC",0.175783565285092,0.461839780603359
"6755",2019-01-19,89,"away","Campbell","Charleston So.",37,43,36,29,73,72,"Big South","Big South",0.6460542930631,0.147116186554003
"6756",2019-01-19,89,"home","Charleston So.","Campbell",43,37,29,36,72,73,"Big South","Big South",0.482355855814735,0.147116186554003
"6757",2019-01-19,90,"away","Alabama St.","Alabama A&M",41,29,31,25,72,54,"SWAC","SWAC",0.996078092449666,0.699687240208037
"6758",2019-01-19,90,"home","Alabama A&M","Alabama St.",29,41,25,31,54,72,"SWAC","SWAC",0.00657446326579418,0.699687240208037
"6759",2019-01-19,91,"away","UC Irvine","CSUN",31,47,43,21,74,68,"Big West","Big West",0.55121037809818,0.119915085497476
"6760",2019-01-19,91,"home","CSUN","UC Irvine",47,31,21,43,68,74,"Big West","Big West",0.391569723301522,0.119915085497476
"6761",2019-01-19,92,"away","Wyoming","New Mexico",25,42,28,41,53,83,"MWC","MWC",0.000133805341673236,0.706968363404943
"6762",2019-01-19,92,"home","New Mexico","Wyoming",42,25,41,28,83,53,"MWC","MWC",0.999938050455521,0.706968363404943
"6763",2019-01-19,93,"away","Norfolk St.","Savannah St.",28,37,54,39,82,76,"MEAC","MEAC",0.69536693017611,0.247535940458068
"6764",2019-01-19,93,"home","Savannah St.","Norfolk St.",37,28,39,54,76,82,"MEAC","MEAC",0.34799406455002,0.247535940458068
"6765",2019-01-19,94,"away","Tennessee St.","Belmont",31,43,43,49,74,92,"OVC","OVC",0.0113321278212635,0.694170540899928
"6766",2019-01-19,94,"home","Belmont","Tennessee St.",43,31,49,43,92,74,"OVC","OVC",0.993027839532014,0.694170540899928
"6767",2019-01-19,95,"away","Virginia","Duke",32,37,38,35,70,72,"ACC","ACC",0.248502169214935,0.425069941224538
"6768",2019-01-19,95,"home","Duke","Virginia",37,32,35,38,72,70,"ACC","ACC",0.842685418486167,0.425069941224538
